r,v,Nv,Nvib,Et_i,θi,θorient,vib_phase,xi,yi,mN,mO
1.174464604,-0.15374764,,,,,,,,,,
1.156268698,-0.173279821,,,,,,,,,,
1.137282865,-0.167273417,,,,,,,,,,
1.12052275,-0.132715308,,,,,,,,,,
1.109035943,-7.25E-02,,,,,,,,,,
1.105137826,2.94E-03,,,,,,,,,,
1.109658375,7.77E-02,,,,,,,,,,
1.1216372,0.136292373,,,,,,,,,,
1.13867477,0.168710708,,,,,,,,,,
1.157701722,0.17263412,,,,,,,,,,
1.175728738,0.151401217,,,,,,,,,,
1.190310607,0.111107337,,,,,,,,,,
1.199719539,5.84E-02,,,,,,,,,,
1.202950183,-2.01E-04,,,,,,,,,,
1.199676118,-5.88E-02,,,,,,,,,,
1.190228216,-0.111427333,,,,,,,,,,
1.175616549,-0.151615385,,,,,,,,,,
1.157573867,-0.172697722,,,,,,,,,,
1.138549888,-0.168588944,,,,,,,,,,
1.121536395,-0.135978814,,,,,,,,,,
1.109600982,-7.73E-02,,,,,,,,,,
1.105135846,-2.41E-03,,,,,,,,,,
1.109089804,7.30E-02,,,,,,,,,,
1.120621143,0.133041135,,,,,,,,,,
1.137406777,0.16740858,,,,,,,,,,
1.156396988,0.173228026,,,,,,,,,,
1.174578375,0.153542406,,,,,,,,,,
1.189460135,0.114341121,,,,,,,,,,
1.199263952,6.23E-02,,,,,,,,,,
1.202936272,3.89E-03,,,,,,,,,,
1.200105267,-5.49E-02,,,,,,,,,,
1.191056506,-0.108141154,,,,,,,,,,
1.176752066,-0.14939309,,,,,,,,,,
1.158874193,-0.171996099,,,,,,,,,,
1.139826322,-0.169768122,,,,,,,,,,
1.122574187,-0.139116437,,,,,,,,,,
1.110201747,-8.20E-02,,,,,,,,,,
1.105174206,-7.76E-03,,,,,,,,,,
1.10855748,6.81E-02,,,,,,,,,,
1.119630084,0.129665848,,,,,,,,,,
1.136149124,0.165969807,,,,,,,,,,
1.15508823,0.173700861,,,,,,,,,,
1.173412204,0.155591589,,,,,,,,,,
1.188585492,0.117514772,,,,,,,,,,
1.198779259,6.62E-02,,,,,,,,,,
1.202891515,7.98E-03,,,,,,,,,,
1.200504906,-5.10E-02,,,,,,,,,,
1.19185979,-0.104798909,,,,,,,,,,
1.177870485,-0.147082943,,,,,,,,,,
1.16016878,-0.171176721,,,,,,,,,,
1.141111139,-0.170811402,,,,,,,,,,
1.12363517,-0.142126317,,,,,,,,,,
1.11083763,-8.66E-02,,,,,,,,,,
1.105252866,-1.31E-02,,,,,,,,,,
1.108061946,6.32E-02,,,,,,,,,,
1.118664951,0.12616872,,,,,,,,,,
1.134902841,0.164394188,,,,,,,,,,
1.153776365,0.174050967,,,,,,,,,,
1.172230927,0.157546598,,,,,,,,,,
1.18768714,0.120626137,,,,,,,,,,
1.198265692,7.00E-02,,,,,,,,,,
1.202815934,1.21E-02,,,,,,,,,,
1.200874844,-4.71E-02,,,,,,,,,,
1.192637655,-0.101402719,,,,,,,,,,
1.17897115,-0.144687136,,,,,,,,,,
1.161456747,-0.170241412,,,,,,,,,,
1.142403316,-0.171719361,,,,,,,,,,
1.124718374,-0.145006772,,,,,,,,,,
1.111507989,-9.11E-02,,,,,,,,,,
1.105371744,-1.84E-02,,,,,,,,,,
1.107603711,5.82E-02,,,,,,,,,,
1.117726653,0.122552139,,,,,,,,,,
1.133668961,0.162681663,,,,,,,,,,
1.152462328,0.174276753,,,,,,,,,,
1.171035263,0.159405276,,,,,,,,,,
1.186765556,0.123673054,,,,,,,,,,
1.197723502,7.38E-02,,,,,,,,,,
1.202709564,1.61E-02,,,,,,,,,,
1.201214906,-4.31E-02,,,,,,,,,,
1.193389701,-9.80E-02,,,,,,,,,,
1.180053425,-0.142207869,,,,,,,,,,
1.162737226,-0.169192043,,,,,,,,,,
1.143701834,-0.172492696,,,,,,,,,,
1.125822816,-0.1477563,,,,,,,,,,
1.112212152,-9.55E-02,,,,,,,,,,
1.105530713,-2.37E-02,,,,,,,,,,
1.107183247,5.32E-02,,,,,,,,,,
1.116816083,0.118818678,,,,,,,,,,
1.132448518,0.160832314,,,,,,,,,,
1.15114706,0.174376699,,,,,,,,,,
1.169825947,0.161165483,,,,,,,,,,
1.185821234,0.126653352,,,,,,,,,,
1.197152951,7.75E-02,,,,,,,,,,
1.202572455,2.02E-02,,,,,,,,,,
1.20152493,-3.91E-02,,,,,,,,,,
1.194115545,-9.45E-02,,,,,,,,,,
1.181116687,-0.139647341,,,,,,,,,,
1.164009364,-0.16803053,,,,,,,,,,
1.145005682,-0.173132217,,,,,,,,,,
1.126947503,-0.150373573,,,,,,,,,,
1.112949416,-9.99E-02,,,,,,,,,,
1.105729609,-2.90E-02,,,,,,,,,,
1.106800987,4.81E-02,,,,,,,,,,
1.115934111,0.114971092,,,,,,,,,,
1.131242543,0.158846374,,,,,,,,,,
1.149831518,0.174349361,,,,,,,,,,
1.168603728,0.162825097,,,,,,,,,,
1.184854687,0.129564854,,,,,,,,,,
1.19655432,8.12E-02,,,,,,,,,,
1.20240467,2.43E-02,,,,,,,,,,
1.20180477,-3.51E-02,,,,,,,,,,
1.194814819,-9.09E-02,,,,,,,,,,
1.182160331,-0.137007754,,,,,,,,,,
1.165272322,-0.166758833,,,,,,,,,,
1.146313852,-0.173638846,,,,,,,,,,
1.128091433,-0.15285744,,,,,,,,,,
1.113719049,-0.104125975,,,,,,,,,,
1.105968222,-3.42E-02,,,,,,,,,,
1.106457329,4.30E-02,,,,,,,,,,
1.115081589,0.111012317,,,,,,,,,,
1.130052064,0.156724227,,,,,,,,,,
1.148516667,0.174193374,,,,,,,,,,
1.167369375,0.164382017,,,,,,,,,,
1.18386644,0.132405375,,,,,,,,,,
1.195927903,8.49E-02,,,,,,,,,,
1.202206288,2.83E-02,,,,,,,,,,
1.202054295,-3.11E-02,,,,,,,,,,
1.195487173,-8.73E-02,,,,,,,,,,
1.18318377,-0.134291308,,,,,,,,,,
1.166525276,-0.165378944,,,,,,,,,,
1.147625347,-0.174013607,,,,,,,,,,
1.129253596,-0.155206917,,,,,,,,,,
1.114520292,-0.108264294,,,,,,,,,,
1.106246303,-3.95E-02,,,,,,,,,,
1.10615263,3.78E-02,,,,,,,,,,
1.114259343,0.106945468,,,,,,,,,,
1.128878107,0.154466417,,,,,,,,,,
1.147203481,0.17390746,,,,,,,,,,
1.16612367,0.165834168,,,,,,,,,,
1.182857038,0.135172723,,,,,,,,,,
1.19527401,8.85E-02,,,,,,,,,,
1.201977402,3.24E-02,,,,,,,,,,
1.202273387,-2.70E-02,,,,,,,,,,
1.196132269,-8.37E-02,,,,,,,,,,
1.184186433,-0.1315002,,,,,,,,,,
1.167767419,-0.163892892,,,,,,,,,,
1.148939174,-0.174257624,,,,,,,,,,
1.130432975,-0.157421189,,,,,,,,,,
1.115352359,-0.112296755,,,,,,,,,,
1.106563562,-4.46E-02,,,,,,,,,,
1.105887205,3.26E-02,,,,,,,,,,
1.113468176,0.102773839,,,,,,,,,,
1.127721694,0.152073645,,,,,,,,,,
1.145892947,0.173490429,,,,,,,,,,
1.164867411,0.167179499,,,,,,,,,,
1.18182704,0.137864704,,,,,,,,,,
1.194592966,9.21E-02,,,,,,,,,,
1.201718119,3.64E-02,,,,,,,,,,
1.202461943,-2.30E-02,,,,,,,,,,
1.196749787,-8.00E-02,,,,,,,,,,
1.185167763,-0.128636625,,,,,,,,,,
1.168997955,-0.162302734,,,,,,,,,,
1.150254354,-0.174372115,,,,,,,,,,
1.131628547,-0.159499605,,,,,,,,,,
1.116214439,-0.116220121,,,,,,,,,,
1.106919668,-4.98E-02,,,,,,,,,,
1.105661334,2.73E-02,,,,,,,,,,
1.112708866,9.85E-02,,,,,,,,,,
1.12658384,0.149546781,,,,,,,,,,
1.144586057,0.172941191,,,,,,,,,,
1.163601412,0.168415995,,,,,,,,,,
1.180777025,0.140479118,,,,,,,,,,
1.193885112,9.56E-02,,,,,,,,,,
1.201428562,4.04E-02,,,,,,,,,,
1.202619875,-1.89E-02,,,,,,,,,,
1.197339424,-7.63E-02,,,,,,,,,,
1.186127223,-0.125702771,,,,,,,,,,
1.17021611,-0.160610556,,,,,,,,,,
1.151569912,-0.174358386,,,,,,,,,,
1.132839286,-0.161441675,,,,,,,,,,
1.117105697,-0.120031334,,,,,,,,,,
1.107314253,-5.48E-02,,,,,,,,,,
1.105475251,2.20E-02,,,,,,,,,,
1.111982163,9.41E-02,,,,,,,,,,
1.125465551,0.146886862,,,,,,,,,,
1.143283812,0.172258752,,,,,,,,,,
1.162326501,0.169541672,,,,,,,,,,
1.179707585,0.143013766,,,,,,,,,,
1.193150805,9.91E-02,,,,,,,,,,
1.201108866,4.44E-02,,,,,,,,,,
1.20274711,-1.48E-02,,,,,,,,,,
1.197900888,-7.25E-02,,,,,,,,,,
1.187064291,-0.122700822,,,,,,,,,,
1.171421119,-0.158818464,,,,,,,,,,
1.152884888,-0.174217829,,,,,,,,,,
1.134064161,-0.163247061,,,,,,,,,,
1.118025276,-0.123727517,,,,,,,,,,
1.107746907,-5.99E-02,,,,,,,,,,
1.105329153,1.67E-02,,,,,,,,,,
1.111288791,8.97E-02,,,,,,,,,,
1.124367828,0.144095096,,,,,,,,,,
1.141987221,0.171442227,,,,,,,,,,
1.161043521,0.170554585,,,,,,,,,,
1.178619331,0.145466446,,,,,,,,,,
1.192390417,0.102500135,,,,,,,,,,
1.200759182,4.83E-02,,,,,,,,,,
1.202843588,-1.07E-02,,,,,,,,,,
1.198433906,-6.88E-02,,,,,,,,,,
1.187978461,-0.119632953,,,,,,,,,,
1.172612238,-0.156928587,,,,,,,,,,
1.15419833,-0.173951913,,,,,,,,,,
1.13530214,-0.164915582,,,,,,,,,,
1.118972297,-0.127305973,,,,,,,,,,
1.108217185,-6.48E-02,,,,,,,,,,
1.105223191,1.14E-02,,,,,,,,,,
1.110629442,8.51E-02,,,,,,,,,,
1.123291661,0.141172867,,,,,,,,,,
1.140697299,0.170490841,,,,,,,,,,
1.159753331,0.171452832,,,,,,,,,,
1.177512888,0.147834958,,,,,,,,,,
1.191604337,0.105879216,,,,,,,,,,
1.200379677,5.23E-02,,,,,,,,,,
1.202909264,-6.66E-03,,,,,,,,,,
1.198938218,-6.49E-02,,,,,,,,,,
1.188869243,-0.116501331,,,,,,,,,,
1.173788737,-0.154943072,,,,,,,,,,
1.155509297,-0.17356218,,,,,,,,,,
1.13655219,-0.1664472,,,,,,,,,,
1.119945865,-0.130764189,,,,,,,,,,
1.108724602,-6.97E-02,,,,,,,,,,
1.105157478,6.04E-03,,,,,,,,,,
1.110004779,8.05E-02,,,,,,,,,,
1.122238027,0.138121734,,,,,,,,,,
1.139415065,0.169403935,,,,,,,,,,
1.158456802,0.172234555,,,,,,,,,,
1.176388901,0.150117105,,,,,,,,,,
1.190792969,0.109203672,,,,,,,,,,
1.199970531,5.62E-02,,,,,,,,,,
1.202944108,-2.57E-03,,,,,,,,,,
1.19941358,-6.11E-02,,,,,,,,,,
1.189736166,-0.113308117,,,,,,,,,,
1.174949902,-0.152864077,,,,,,,,,,
1.156816861,-0.173050245,,,,,,,,,,
1.137813279,-0.167842022,,,,,,,,,,
1.120945061,-0.134099834,,,,,,,,,,
1.109268638,-7.45E-02,,,,,,,,,,
1.105132082,6.93E-04,,,,,,,,,,
1.109415433,7.57E-02,,,,,,,,,,
1.121207892,0.134943435,,,,,,,,,,
1.138141544,0.168180973,,,,,,,,,,
1.157154822,0.172897949,,,,,,,,,,
1.17524803,0.152310696,,,,,,,,,,
1.189956732,0.112471375,,,,,,,,,,
1.19953194,6.01E-02,,,,,,,,,,
1.202948103,1.52E-03,,,,,,,,,,
1.199859764,-5.72E-02,,,,,,,,,,
1.190578773,-0.110055459,,,,,,,,,,
1.176095037,-0.150693777,,,,,,,,,,
1.158120108,-0.172417784,,,,,,,,,,
1.139084376,-0.169100291,,,,,,,,,,
1.121968953,-0.13731076,,,,,,,,,,
1.109848739,-7.93E-02,,,,,,,,,,
1.105147031,-4.65E-03,,,,,,,,,,
1.108862002,7.10E-02,,,,,,,,,,
1.12020221,0.131639891,,,,,,,,,,
1.136877764,0.166821543,,,,,,,,,,
1.155848288,0.173441261,,,,,,,,,,
1.17409095,0.154413545,,,,,,,,,,
1.189096063,0.11568019,,,,,,,,,,
1.199064112,6.39E-02,,,,,,,,,,
1.202921247,5.60E-03,,,,,,,,,,
1.200276555,-5.33E-02,,,,,,,,,,
1.191396622,-0.106745496,,,,,,,,,,
1.17722346,-0.148434354,,,,,,,,,,
1.159418134,-0.171666534,,,,,,,,,,
1.140364453,-0.170222386,,,,,,,,,,
1.123016594,-0.140395,,,,,,,,,,
1.110464315,-8.39E-02,,,,,,,,,,
1.105202308,-1.00E-02,,,,,,,,,,
1.10834505,6.61E-02,,,,,,,,,,
1.119221917,0.128213202,,,,,,,,,,
1.135624755,0.165325368,,,,,,,,,,
1.154538113,0.173862798,,,,,,,,,,
1.172918354,0.156423477,,,,,,,,,,
1.188211415,0.118827969,,,,,,,,,,
1.198567275,6.78E-02,,,,,,,,,,
1.202863554,9.69E-03,,,,,,,,,,
1.200663754,-4.94E-02,,,,,,,,,,
1.192189291,-0.103380359,,,,,,,,,,
1.178334509,-0.146087998,,,,,,,,,,
1.16071005,-0.170798287,,,,,,,,,,
1.141652482,-0.17120881,,,,,,,,,,
1.124087019,-0.143350769,,,,,,,,,,
1.111114744,-8.85E-02,,,,,,,,,,
1.105297855,-1.53E-02,,,,,,,,,,
1.107865107,6.11E-02,,,,,,,,,,
1.118267934,0.124665651,,,,,,,,,,
1.134383551,0.163692304,,,,,,,,,,
1.153225223,0.174160931,,,,,,,,,,
1.171730952,0.158338329,,,,,,,,,,
1.187303256,0.121912556,,,,,,,,,,
1.198041667,7.16E-02,,,,,,,,,,
1.202775049,1.38E-02,,,,,,,,,,
1.201021177,-4.54E-02,,,,,,,,,,
1.19295637,-1.00E-01,,,,,,,,,,
1.179427534,-0.143656904,,,,,,,,,,
1.16199498,-0.169814889,,,,,,,,,,
1.142947443,-0.172060191,,,,,,,,,,
1.125179254,-0.146176461,,,,,,,,,,
1.11179937,-9.30E-02,,,,,,,,,,
1.105433572,-2.06E-02,,,,,,,,,,
1.107422664,5.61E-02,,,,,,,,,,
1.117341163,0.120999705,,,,,,,,,,
1.133155184,0.161922351,,,,,,,,,,
1.151910554,0.174334097,,,,,,,,,,
1.170529469,0.160155949,,,,,,,,,,
1.18637207,0.124931785,,,,,,,,,,
1.197487544,7.53E-02,,,,,,,,,,
1.202655774,1.78E-02,,,,,,,,,,
1.201348654,-4.14E-02,,,,,,,,,,
1.193697468,-9.65E-02,,,,,,,,,,
1.180501906,-0.141143273,,,,,,,,,,
1.163272062,-0.168718231,,,,,,,,,,
1.144248321,-0.172777274,,,,,,,,,,
1.126292312,-0.148870648,,,,,,,,,,
1.112517509,-9.74E-02,,,,,,,,,,
1.105609317,-2.59E-02,,,,,,,,,,
1.10701818,5.11E-02,,,,,,,,,,
1.116442487,0.117218013,,,,,,,,,,
1.131940685,0.160015653,,,,,,,,,,
1.150595054,0.174380808,,,,,,,,,,
1.169314647,0.161874206,,,,,,,,,,
1.18541836,0.127883483,,,,,,,,,,
1.196905176,7.91E-02,,,,,,,,,,
1.202505785,2.19E-02,,,,,,,,,,
1.201646031,-3.74E-02,,,,,,,,,,
1.194412207,-9.30E-02,,,,,,,,,,
1.181557009,-0.138549305,,,,,,,,,,
1.16454045,-0.167510246,,,,,,,,,,
1.145554104,-0.173360917,,,,,,,,,,
1.127425196,-0.151432076,,,,,,,,,,
1.113268446,-0.101676828,,,,,,,,,,
1.105824905,-3.12E-02,,,,,,,,,,
1.106652071,4.60E-02,,,,,,,,,,
1.11557277,0.113323405,,,,,,,,,,
1.130741087,0.157972507,,,,,,,,,,
1.149279684,0.174299652,,,,,,,,,,
1.168087243,0.163490985,,,,,,,,,,
1.184442642,0.130765469,,,,,,,,,,
1.19629485,8.27E-02,,,,,,,,,,
1.202325152,2.60E-02,,,,,,,,,,
1.201913166,-3.34E-02,,,,,,,,,,
1.195100228,-8.94E-02,,,,,,,,,,
1.182592247,-0.135877201,,,,,,,,,,
1.16579931,-0.166192907,,,,,,,,,,
1.146863791,-0.173812086,,,,,,,,,,
1.1285769,-0.153859665,,,,,,,,,,
1.114051436,-0.105875035,,,,,,,,,,
1.106080111,-3.64E-02,,,,,,,,,,
1.106324718,4.08E-02,,,,,,,,,,
1.114732852,0.109318894,,,,,,,,,,
1.129557416,0.155793362,,,,,,,,,,
1.147965412,0.174089299,,,,,,,,,,
1.16684803,0.165004197,,,,,,,,,,
1.183445452,0.133575554,,,,,,,,,,
1.195656865,8.64E-02,,,,,,,,,,
1.202113959,3.00E-02,,,,,,,,,,
1.202149935,-2.94E-02,,,,,,,,,,
1.195761184,-8.58E-02,,,,,,,,,,
1.183607037,-0.13312916,,,,,,,,,,
1.167047825,-0.164768225,,,,,,,,,,
1.148176384,-0.174131846,,,,,,,,,,
1.129746411,-0.156152501,,,,,,,,,,
1.114865709,-0.109969342,,,,,,,,,,
1.106374668,-4.16E-02,,,,,,,,,,
1.106036462,3.56E-02,,,,,,,,,,
1.11392355,0.105207669,,,,,,,,,,
1.128390697,0.153478828,,,,,,,,,,
1.146653218,0.17374851,,,,,,,,,,
1.165597799,0.166411775,,,,,,,,,,
1.182427339,0.136311547,,,,,,,,,,
1.194991539,9.00E-02,,,,,,,,,,
1.201872305,3.40E-02,,,,,,,,,,
1.202356226,-2.53E-02,,,,,,,,,,
1.196394747,-8.21E-02,,,,,,,,,,
1.184600815,-0.130307379,,,,,,,,,,
1.168285194,-0.163238239,,,,,,,,,,
1.149490898,-0.174321362,,,,,,,,,,
1.130932709,-0.15830984,,,,,,,,,,
1.115710469,-0.113956412,,,,,,,,,,
1.106708269,-4.68E-02,,,,,,,,,,
1.105787602,3.04E-02,,,,,,,,,,
1.113145656,0.100993099,,,,,,,,,,
1.127241947,0.151029678,,,,,,,,,,
1.145344092,0.173276134,,,,,,,,,,
1.164337353,0.167711685,,,,,,,,,,
1.181388871,0.13897125,,,,,,,,,,
1.194299204,9.35E-02,,,,,,,,,,
1.201600304,3.81E-02,,,,,,,,,,
1.202531943,-2.13E-02,,,,,,,,,,
1.197000603,-7.85E-02,,,,,,,,,,
1.185573034,-0.12741405,,,,,,,,,,
1.169510629,-0.16160502,,,,,,,,,,
1.150806355,-0.174381889,,,,,,,,,,
1.13213477,-0.160331098,,,,,,,,,,
1.116584895,-0.117833082,,,,,,,,,,
1.107080568,-5.19E-02,,,,,,,,,,
1.105578399,2.51E-02,,,,,,,,,,
1.112399938,9.67E-02,,,,,,,,,,
1.12611218,0.14844685,,,,,,,,,,
1.144039028,0.172671121,,,,,,,,,,
1.163067513,0.168901922,,,,,,,,,,
1.180330633,0.141552463,,,,,,,,,,
1.193580206,9.71E-02,,,,,,,,,,
1.201298083,4.21E-02,,,,,,,,,,
1.202677003,-1.72E-02,,,,,,,,,,
1.197578453,-7.47E-02,,,,,,,,,,
1.186523161,-0.124451359,,,,,,,,,,
1.17072336,-0.159870661,,,,,,,,,,
1.152121785,-0.174314771,,,,,,,,,,
1.133351565,-0.162215849,,,,,,,,,,
1.117488141,-0.12159637,,,,,,,,,,
1.107491178,-5.69E-02,,,,,,,,,,
1.105409072,1.98E-02,,,,,,,,,,
1.111687134,9.23E-02,,,,,,,,,,
1.125002399,0.145731452,,,,,,,,,,
1.142739033,0.171932523,,,,,,,,,,
1.161789113,0.169980519,,,,,,,,,,
1.179253223,0.144052986,,,,,,,,,,
1.19283491,0.100514653,,,,,,,,,,
1.200965785,4.60E-02,,,,,,,,,,
1.202791339,-1.31E-02,,,,,,,,,,
1.198128014,-7.10E-02,,,,,,,,,,
1.187450681,-0.121421486,,,,,,,,,,
1.171922631,-0.15803728,,,,,,,,,,
1.153436232,-0.174121431,,,,,,,,,,
1.134582064,-0.163963822,,,,,,,,,,
1.118419343,-0.125243475,,,,,,,,,,
1.107939675,-6.19E-02,,,,,,,,,,
1.105279798,1.45E-02,,,,,,,,,,
1.111007955,8.78E-02,,,,,,,,,,
1.123913601,0.142884767,,,,,,,,,,
1.141445116,0.1710595,,,,,,,,,,
1.160503002,0.170945548,,,,,,,,,,
1.17815726,0.146470618,,,,,,,,,,
1.192063694,0.103924469,,,,,,,,,,
1.200603568,5.00E-02,,,,,,,,,,
1.202874898,-9.03E-03,,,,,,,,,,
1.198649018,-6.72E-02,,,,,,,,,,
1.188355097,-0.118326604,,,,,,,,,,
1.173107703,-0.156107012,,,,,,,,,,
1.154748749,-0.173803371,,,,,,,,,,
1.135825234,-0.165574896,,,,,,,,,,
1.119377614,-0.128771775,,,,,,,,,,
1.108425597,-6.69E-02,,,,,,,,,,
1.105190713,9.14E-03,,,,,,,,,,
1.110363081,8.32E-02,,,,,,,,,,
1.12284677,0.139908251,,,,,,,,,,
1.140158295,0.170051325,,,,,,,,,,
1.159210046,0.171795127,,,,,,,,,,
1.177043377,0.14880316,,,,,,,,,,
1.191266953,0.107280888,,,,,,,,,,
1.200211603,5.39E-02,,,,,,,,,,
1.20292764,-4.95E-03,,,,,,,,,,
1.199141212,-6.33E-02,,,,,,,,,,
1.189235925,-0.115168876,,,,,,,,,,
1.174277854,-0.15408201,,,,,,,,,,
1.156058401,-0.173362164,,,,,,,,,,
1.137080042,-0.167049095,,,,,,,,,,
1.120362047,-0.132178835,,,,,,,,,,
1.108948444,-7.17E-02,,,,,,,,,,
1.105141911,3.80E-03,,,,,,,,,,
1.109753161,7.85E-02,,,,,,,,,,
1.121802879,0.136803539,,,,,,,,,,
1.138879592,0.16890739,,,,,,,,,,
1.157911121,0.172527417,,,,,,,,,,
1.175912224,0.151048416,,,,,,,,,,
1.190445098,0.110581791,,,,,,,,,,
1.199790078,5.78E-02,,,,,,,,,,
1.202949541,-8.58E-04,,,,,,,,,,
1.199604359,-5.95E-02,,,,,,,,,,
1.1900927,-0.111950459,,,,,,,,,,
1.175432377,-0.15196444,,,,,,,,,,
1.157364265,-0.17279945,,,,,,,,,,
1.138345456,-0.168386584,,,,,,,,,,
1.12137172,-0.1354624,,,,,,,,,,
1.109507683,-7.65E-02,,,,,,,,,,
1.105133442,-1.55E-03,,,,,,,,,,
1.109178814,7.37E-02,,,,,,,,,,
1.12078289,0.133572445,,,,,,,,,,
1.137610033,0.16762721,,,,,,,,,,
1.156607119,0.173140637,,,,,,,,,,
1.174764468,0.153204199,,,,,,,,,,
1.189598556,0.113825046,,,,,,,,,,
1.199339193,6.17E-02,,,,,,,,,,
1.202940591,3.23E-03,,,,,,,,,,
1.200038235,-5.56E-02,,,,,,,,,,
1.190924971,-0.108673497,,,,,,,,,,
1.176570582,-0.149756479,,,,,,,,,,
1.15866543,-0.172116931,,,,,,,,,,
1.139620446,-0.169587663,,,,,,,,,,
1.122405693,-0.138620399,,,,,,,,,,
1.110102742,-8.12E-02,,,,,,,,,,
1.105165316,-6.90E-03,,,,,,,,,,
1.108640622,6.89E-02,,,,,,,,,,
1.119787747,0.130216964,,,,,,,,,,
1.136350647,0.16621043,,,,,,,,,,
1.155298946,0.173633056,,,,,,,,,,
1.173600793,0.155268326,,,,,,,,,,
1.18872777,0.117008513,,,,,,,,,,
1.198859165,6.55E-02,,,,,,,,,,
1.202900794,7.32E-03,,,,,,,,,,
1.200442633,-5.16E-02,,,,,,,,,,
1.191732306,-0.105340125,,,,,,,,,,
1.177691795,-0.147460313,,,,,,,,,,
1.159961,-0.17131637,,,,,,,,,,
1.140903983,-0.170652763,,,,,,,,,,
1.123463012,-0.141650942,,,,,,,,,,
1.110733019,-8.58E-02,,,,,,,,,,
1.105237499,-1.22E-02,,,,,,,,,,
1.108139136,6.40E-02,,,,,,,,,,
1.118818382,0.126739275,,,,,,,,,,
1.135102466,0.164656827,,,,,,,,,,
1.153987518,0.174003009,,,,,,,,,,
1.172421897,0.157238626,,,,,,,,,,
1.187833199,0.120130041,,,,,,,,,,
1.198350225,6.94E-02,,,,,,,,,,
1.202830168,1.14E-02,,,,,,,,,,
1.20081736,-4.77E-02,,,,,,,,,,
1.192514286,-0.101952467,,,,,,,,,,
1.178795359,-0.145078134,,,,,,,,,,
1.161250091,-0.17039958,,,,,,,,,,
1.142195045,-0.171582442,,,,,,,,,,
1.124542708,-0.144552318,,,,,,,,,,
1.111397879,-9.04E-02,,,,,,,,,,
1.105349916,-1.76E-02,,,,,,,,,,
1.10767487,5.90E-02,,,,,,,,,,
1.117875708,0.123141736,,,,,,,,,,
1.133866522,0.162966318,,,,,,,,,,
1.152673767,0.174248894,,,,,,,,,,
1.171228498,0.159112941,,,,,,,,,,
1.186915318,0.123187469,,,,,,,,,,
1.197812621,7.31E-02,,,,,,,,,,
1.202728747,1.55E-02,,,,,,,,,,
1.201162238,-4.37E-02,,,,,,,,,,
1.193270511,-9.85E-02,,,,,,,,,,
1.179880634,-0.142612141,,,,,,,,,,
1.162531832,-0.169368427,,,,,,,,,,
1.143492613,-0.172377376,,,,,,,,,,
1.1256438,-0.147322996,,,,,,,,,,
1.112096652,-9.48E-02,,,,,,,,,,
1.105502448,-2.29E-02,,,,,,,,,,
1.107248301,5.40E-02,,,,,,,,,,
1.116960619,0.119426891,,,,,,,,,,
1.132643848,0.161138963,,,,,,,,,,
1.151358633,0.174369178,,,,,,,,,,
1.170021327,0.160889129,,,,,,,,,,
1.185974619,0.126178628,,,,,,,,,,
1.197246613,7.69E-02,,,,,,,,,,
1.202596577,1.96E-02,,,,,,,,,,
1.201477103,-3.97E-02,,,,,,,,,,
1.194000594,-9.50E-02,,,,,,,,,,
1.180946994,-0.140064534,,,,,,,,,,
1.163805368,-0.168224819,,,,,,,,,,
1.144795671,-0.173038359,,,,,,,,,,
1.126765299,-0.149961622,,,,,,,,,,
1.112828641,-9.92E-02,,,,,,,,,,
1.105694935,-2.82E-02,,,,,,,,,,
1.10685987,4.89E-02,,,,,,,,,,
1.11607399,0.115597466,,,,,,,,,,
1.131435476,0.159174968,,,,,,,,,,
1.15004307,0.174362404,,,,,,,,,,
1.168801132,0.162565063,,,,,,,,,,
1.185011611,0.129101341,,,,,,,,,,
1.196652479,8.06E-02,,,,,,,,,,
1.202433721,2.36E-02,,,,,,,,,,
1.201761807,-3.57E-02,,,,,,,,,,
1.194704165,-9.15E-02,,,,,,,,,,
1.181993834,-0.137437513,,,,,,,,,,
1.165069859,-0.166970708,,,,,,,,,,
1.146103214,-0.173566294,,,,,,,,,,
1.127906203,-0.152467014,,,,,,,,,,
1.113593119,-0.103450771,,,,,,,,,,
1.105927176,-3.34E-02,,,,,,,,,,
1.106509979,4.38E-02,,,,,,,,,,
1.115216675,0.111656367,,,,,,,,,,
1.130242436,0.157074695,,,,,,,,,,
1.148728042,0.174227196,,,,,,,,,,
1.167568678,0.16413864,,,,,,,,,,
1.184026818,0.131953425,,,,,,,,,,
1.19603051,8.43E-02,,,,,,,,,,
1.202240254,2.77E-02,,,,,,,,,,
1.202016216,-3.17E-02,,,,,,,,,,
1.195380871,-8.79E-02,,,,,,,,,,
1.183020562,-0.134733279,,,,,,,,,,
1.166324477,-0.165608083,,,,,,,,,,
1.147414241,-0.173962189,,,,,,,,,,
1.129065502,-0.154838164,,,,,,,,,,
1.11438933,-0.1076058,,,,,,,,,,
1.106198928,-3.86E-02,,,,,,,,,,
1.106198991,3.86E-02,,,,,,,,,,
1.114389505,0.107606682,,,,,,,,,,
1.129065753,0.154838659,,,,,,,,,,
1.147414523,0.17396226,,,,,,,,,,
1.166324745,0.165607779,,,,,,,,,,
1.18302078,0.13473269,,,,,,,,,,
1.195381014,8.79E-02,,,,,,,,,,
1.202016267,3.17E-02,,,,,,,,,,
1.202240209,-2.77E-02,,,,,,,,,,
